id_secondary_municipality,name,total,year,range
1277,Rozas de Madrid (Las),6937,2024,40-44
1283,Rozas de Puerto Real,46,2021,40-44
1283,Rozas de Puerto Real,41,2022,40-44
1283,Rozas de Puerto Real,38,2023,40-44
1283,Rozas de Puerto Real,38,2024,40-44
1296,San Agustín del Guadalix,1247,2021,40-44
1296,San Agustín del Guadalix,1175,2022,40-44
1296,San Agustín del Guadalix,1096,2023,40-44
1296,San Agustín del Guadalix,1042,2024,40-44
1300,San Fernando de Henares,3125,2021,40-44
1300,San Fernando de Henares,3023,2022,40-44
1300,San Fernando de Henares,3030,2023,40-44
1300,San Fernando de Henares,2976,2024,40-44
1317,San Lorenzo de El Escorial,1433,2021,40-44
1317,San Lorenzo de El Escorial,1325,2022,40-44
1317,San Lorenzo de El Escorial,1213,2023,40-44
1317,San Lorenzo de El Escorial,1232,2024,40-44
1338,San Martín de Valdeiglesias,660,2021,40-44
1338,San Martín de Valdeiglesias,690,2022,40-44
1338,San Martín de Valdeiglesias,659,2023,40-44
1338,San Martín de Valdeiglesias,679,2024,40-44
1322,San Martín de la Vega,2007,2021,40-44
1322,San Martín de la Vega,1916,2022,40-44
1322,San Martín de la Vega,1865,2023,40-44
1322,San Martín de la Vega,1848,2024,40-44
1343,San Sebastián de los Reyes,8851,2021,40-44
1343,San Sebastián de los Reyes,8557,2022,40-44
1343,San Sebastián de los Reyes,8285,2023,40-44
1343,San Sebastián de los Reyes,7917,2024,40-44
1356,Santa María de la Alameda,115,2021,40-44
1356,Santa María de la Alameda,102,2022,40-44
1356,Santa María de la Alameda,102,2023,40-44
1356,Santa María de la Alameda,105,2024,40-44
1369,Santorcaz,91,2021,40-44
1369,Santorcaz,84,2022,40-44
1369,Santorcaz,81,2023,40-44
1369,Santorcaz,82,2024,40-44
1375,Santos de la Humosa (Los),352,2021,40-44
1375,Santos de la Humosa (Los),309,2022,40-44
1375,Santos de la Humosa (Los),297,2023,40-44
1375,Santos de la Humosa (Los),293,2024,40-44
1381,Serna del Monte (La),9,2021,40-44
1381,Serna del Monte (La),9,2022,40-44
1381,Serna del Monte (La),7,2023,40-44
1381,Serna del Monte (La),6,2024,40-44
1408,Serranillos del Valle,399,2021,40-44
1408,Serranillos del Valle,398,2022,40-44
1408,Serranillos del Valle,410,2023,40-44
1408,Serranillos del Valle,422,2024,40-44
1415,Sevilla la Nueva,1021,2021,40-44
1415,Sevilla la Nueva,944,2022,40-44
1415,Sevilla la Nueva,854,2023,40-44
1415,Sevilla la Nueva,784,2024,40-44
1436,Somosierra,4,2021,40-44
1436,Somosierra,3,2022,40-44
1436,Somosierra,5,2023,40-44
1436,Somosierra,9,2024,40-44
1441,Soto del Real,622,2021,40-44
1441,Soto del Real,630,2022,40-44
1441,Soto del Real,642,2023,40-44
1441,Soto del Real,623,2024,40-44
1454,Talamanca de Jarama,457,2021,40-44
1454,Talamanca de Jarama,469,2022,40-44
1454,Talamanca de Jarama,475,2023,40-44
1454,Talamanca de Jarama,449,2024,40-44
1467,Tielmes,266,2021,40-44
1467,Tielmes,244,2022,40-44
1467,Tielmes,235,2023,40-44
1467,Tielmes,217,2024,40-44
1473,Titulcia,92,2021,40-44
1473,Titulcia,96,2022,40-44
1473,Titulcia,96,2023,40-44
1473,Titulcia,92,2024,40-44
1489,Torrejón de Ardoz,13960,2021,40-44
1489,Torrejón de Ardoz,13809,2022,40-44
1489,Torrejón de Ardoz,13535,2023,40-44
1489,Torrejón de Ardoz,12999,2024,40-44
1505,Torrejón de Velasco,414,2021,40-44
1505,Torrejón de Velasco,397,2022,40-44
1505,Torrejón de Velasco,404,2023,40-44
1505,Torrejón de Velasco,403,2024,40-44
1492,Torrejón de la Calzada,927,2021,40-44
1492,Torrejón de la Calzada,1001,2022,40-44
1492,Torrejón de la Calzada,1009,2023,40-44
1492,Torrejón de la Calzada,1020,2024,40-44
1512,Torrelaguna,415,2021,40-44
1512,Torrelaguna,401,2022,40-44
1512,Torrelaguna,394,2023,40-44
1512,Torrelaguna,374,2024,40-44
1527,Torrelodones,1723,2021,40-44
1527,Torrelodones,1611,2022,40-44
1527,Torrelodones,1546,2023,40-44
1527,Torrelodones,1533,2024,40-44
1533,Torremocha de Jarama,91,2021,40-44
1533,Torremocha de Jarama,84,2022,40-44
1533,Torremocha de Jarama,75,2023,40-44
1533,Torremocha de Jarama,68,2024,40-44
1548,Torres de la Alameda,766,2021,40-44
1548,Torres de la Alameda,706,2022,40-44
1548,Torres de la Alameda,685,2023,40-44
1548,Torres de la Alameda,645,2024,40-44
9036,Tres Cantos,3890,2021,40-44
9036,Tres Cantos,3959,2022,40-44
9036,Tres Cantos,4058,2023,40-44
9036,Tres Cantos,4184,2024,40-44
1551,Valdaracete,47,2021,40-44
1551,Valdaracete,47,2022,40-44
1551,Valdaracete,47,2023,40-44
1551,Valdaracete,50,2024,40-44
1564,Valdeavero,200,2021,40-44
1564,Valdeavero,174,2022,40-44
1564,Valdeavero,168,2023,40-44
1564,Valdeavero,166,2024,40-44
1570,Valdelaguna,100,2021,40-44
1570,Valdelaguna,107,2022,40-44
1570,Valdelaguna,106,2023,40-44
1570,Valdelaguna,92,2024,40-44
1586,Valdemanco,118,2021,40-44
1586,Valdemanco,109,2022,40-44
1586,Valdemanco,108,2023,40-44
1586,Valdemanco,97,2024,40-44
1599,Valdemaqueda,60,2021,40-44
1599,Valdemaqueda,56,2022,40-44
1599,Valdemaqueda,55,2023,40-44
1599,Valdemaqueda,58,2024,40-44
1603,Valdemorillo,1145,2021,40-44
1603,Valdemorillo,1085,2022,40-44
1603,Valdemorillo,1035,2023,40-44
1603,Valdemorillo,957,2024,40-44
1610,Valdemoro,8553,2021,40-44
1610,Valdemoro,8117,2022,40-44
1610,Valdemoro,7648,2023,40-44
1610,Valdemoro,7056,2024,40-44
1625,Valdeolmos-Alalpardo,486,2021,40-44
1625,Valdeolmos-Alalpardo,474,2022,40-44
1625,Valdeolmos-Alalpardo,431,2023,40-44
1625,Valdeolmos-Alalpardo,415,2024,40-44
1631,Valdepiélagos,59,2021,40-44
1631,Valdepiélagos,56,2022,40-44
1631,Valdepiélagos,48,2023,40-44
1631,Valdepiélagos,52,2024,40-44
1646,Valdetorres de Jarama,408,2021,40-44
1646,Valdetorres de Jarama,412,2022,40-44
1646,Valdetorres de Jarama,393,2023,40-44
1646,Valdetorres de Jarama,363,2024,40-44
1659,Valdilecha,258,2021,40-44
1659,Valdilecha,269,2022,40-44
1659,Valdilecha,276,2023,40-44
1659,Valdilecha,273,2024,40-44
1662,Valverde de Alcalá,52,2021,40-44
1662,Valverde de Alcalá,55,2022,40-44
1662,Valverde de Alcalá,47,2023,40-44
1662,Valverde de Alcalá,40,2024,40-44
1678,Velilla de San Antonio,1197,2021,40-44
1678,Velilla de San Antonio,1174,2022,40-44
1678,Velilla de San Antonio,1227,2023,40-44
1678,Velilla de San Antonio,1202,2024,40-44
1684,Vellón (El),233,2021,40-44
1684,Vellón (El),230,2022,40-44
1684,Vellón (El),239,2023,40-44
1684,Vellón (El),212,2024,40-44
1697,Venturada,203,2021,40-44
1697,Venturada,184,2022,40-44
1697,Venturada,178,2023,40-44
1697,Venturada,155,2024,40-44
1718,Villa del Prado,500,2021,40-44
1718,Villa del Prado,512,2022,40-44
1718,Villa del Prado,547,2023,40-44
1718,Villa del Prado,543,2024,40-44
1701,Villaconejos,273,2021,40-44
1701,Villaconejos,276,2022,40-44
1701,Villaconejos,266,2023,40-44
1701,Villaconejos,278,2024,40-44
1723,Villalbilla,1659,2021,40-44
1723,Villalbilla,1771,2022,40-44
1723,Villalbilla,1844,2023,40-44
1723,Villalbilla,1957,2024,40-44
1739,Villamanrique de Tajo,70,2021,40-44
1739,Villamanrique de Tajo,73,2022,40-44
1739,Villamanrique de Tajo,72,2023,40-44
1739,Villamanrique de Tajo,69,2024,40-44
1744,Villamanta,205,2021,40-44
1744,Villamanta,214,2022,40-44
1744,Villamanta,202,2023,40-44
1744,Villamanta,200,2024,40-44
1757,Villamantilla,176,2021,40-44
1757,Villamantilla,156,2022,40-44
1757,Villamantilla,158,2023,40-44
1757,Villamantilla,143,2024,40-44
1782,Villanueva de Perales,149,2021,40-44
1782,Villanueva de Perales,155,2022,40-44
1782,Villanueva de Perales,144,2023,40-44
1782,Villanueva de Perales,131,2024,40-44
1760,Villanueva de la Cañada,1777,2021,40-44
1760,Villanueva de la Cañada,1729,2022,40-44
1760,Villanueva de la Cañada,1705,2023,40-44
1760,Villanueva de la Cañada,1584,2024,40-44
1776,Villanueva del Pardillo,1650,2021,40-44
1776,Villanueva del Pardillo,1430,2022,40-44
1776,Villanueva del Pardillo,1259,2023,40-44
1776,Villanueva del Pardillo,1150,2024,40-44
1795,Villar del Olmo,169,2021,40-44
1795,Villar del Olmo,165,2022,40-44
1795,Villar del Olmo,178,2023,40-44
1795,Villar del Olmo,166,2024,40-44
1809,Villarejo de Salvanés,627,2021,40-44
1809,Villarejo de Salvanés,608,2022,40-44
1809,Villarejo de Salvanés,609,2023,40-44
1809,Villarejo de Salvanés,626,2024,40-44
1816,Villaviciosa de Odón,2030,2021,40-44
1816,Villaviciosa de Odón,1901,2022,40-44
1816,Villaviciosa de Odón,1853,2023,40-44
1816,Villaviciosa de Odón,1776,2024,40-44
1821,Villavieja del Lozoya,14,2021,40-44
1821,Villavieja del Lozoya,18,2022,40-44
1821,Villavieja del Lozoya,22,2023,40-44
1821,Villavieja del Lozoya,24,2024,40-44
1837,Zarzalejo,152,2021,40-44
1837,Zarzalejo,138,2022,40-44
1837,Zarzalejo,131,2023,40-44
1837,Zarzalejo,123,2024,40-44
0014,Acebeda (La),1,2021,5-9
0014,Acebeda (La),1,2022,5-9
0014,Acebeda (La),0,2023,5-9
0014,Acebeda (La),0,2024,5-9
0029,Ajalvir,238,2021,5-9
0029,Ajalvir,231,2022,5-9
0029,Ajalvir,212,2023,5-9
0029,Ajalvir,219,2024,5-9
0035,Alameda del Valle,14,2021,5-9
0035,Alameda del Valle,13,2022,5-9
0035,Alameda del Valle,13,2023,5-9
0035,Alameda del Valle,11,2024,5-9
0040,Álamo (El),554,2021,5-9
0040,Álamo (El),564,2022,5-9
0040,Álamo (El),574,2023,5-9
0040,Álamo (El),560,2024,5-9
0053,Alcalá de Henares,8996,2021,5-9
0053,Alcalá de Henares,8814,2022,5-9
0053,Alcalá de Henares,8753,2023,5-9
0053,Alcalá de Henares,8673,2024,5-9
0066,Alcobendas,6741,2021,5-9
0066,Alcobendas,6688,2022,5-9
0066,Alcobendas,6557,2023,5-9
0066,Alcobendas,6326,2024,5-9
0072,Alcorcón,8431,2021,5-9
0072,Alcorcón,8220,2022,5-9
0072,Alcorcón,8044,2023,5-9
0072,Alcorcón,7910,2024,5-9
0088,Aldea del Fresno,163,2021,5-9
0088,Aldea del Fresno,170,2022,5-9
0088,Aldea del Fresno,179,2023,5-9
0088,Aldea del Fresno,177,2024,5-9
0091,Algete,1098,2021,5-9
0091,Algete,1085,2022,5-9
0091,Algete,1102,2023,5-9
0091,Algete,1081,2024,5-9
0105,Alpedrete,819,2021,5-9
0105,Alpedrete,776,2022,5-9
0105,Alpedrete,749,2023,5-9
0105,Alpedrete,709,2024,5-9
0112,Ambite,23,2021,5-9
0112,Ambite,29,2022,5-9
0112,Ambite,33,2023,5-9
0112,Ambite,33,2024,5-9
0127,Anchuelo,88,2021,5-9
0127,Anchuelo,90,2022,5-9
0127,Anchuelo,100,2023,5-9
0127,Anchuelo,91,2024,5-9
0133,Aranjuez,3418,2021,5-9
0133,Aranjuez,3309,2022,5-9
0133,Aranjuez,3267,2023,5-9
0133,Aranjuez,3259,2024,5-9
0148,Arganda del Rey,3538,2021,5-9
0148,Arganda del Rey,3475,2022,5-9
0148,Arganda del Rey,3420,2023,5-9
0148,Arganda del Rey,3380,2024,5-9
0151,Arroyomolinos,3283,2021,5-9
0151,Arroyomolinos,3329,2022,5-9
0151,Arroyomolinos,3257,2023,5-9
0151,Arroyomolinos,3236,2024,5-9
0164,Atazar (El),4,2021,5-9
0164,Atazar (El),4,2022,5-9
0164,Atazar (El),4,2023,5-9
0164,Atazar (El),5,2024,5-9
0170,Batres,78,2021,5-9
0170,Batres,81,2022,5-9
0170,Batres,89,2023,5-9
0170,Batres,93,2024,5-9
0186,Becerril de la Sierra,299,2021,5-9
0186,Becerril de la Sierra,311,2022,5-9
0186,Becerril de la Sierra,298,2023,5-9
0186,Becerril de la Sierra,342,2024,5-9
0199,Belmonte de Tajo,85,2021,5-9
0199,Belmonte de Tajo,84,2022,5-9
0199,Belmonte de Tajo,93,2023,5-9
0199,Belmonte de Tajo,93,2024,5-9
0210,Berrueco (El),56,2021,5-9
0210,Berrueco (El),55,2022,5-9
0210,Berrueco (El),51,2023,5-9
0210,Berrueco (El),47,2024,5-9
0203,Berzosa del Lozoya,3,2021,5-9
0203,Berzosa del Lozoya,3,2022,5-9
0203,Berzosa del Lozoya,6,2023,5-9
0203,Berzosa del Lozoya,4,2024,5-9
0225,Boadilla del Monte,4173,2021,5-9
0225,Boadilla del Monte,4309,2022,5-9
0225,Boadilla del Monte,4358,2023,5-9
0225,Boadilla del Monte,4245,2024,5-9
0231,Boalo (El),573,2021,5-9
0231,Boalo (El),595,2022,5-9
0231,Boalo (El),579,2023,5-9
0231,Boalo (El),538,2024,5-9
0246,Braojos,4,2021,5-9
0246,Braojos,5,2022,5-9
0246,Braojos,6,2023,5-9
0246,Braojos,4,2024,5-9
0259,Brea de Tajo,17,2021,5-9
0259,Brea de Tajo,14,2022,5-9
0259,Brea de Tajo,17,2023,5-9
0259,Brea de Tajo,16,2024,5-9
0262,Brunete,647,2021,5-9
0262,Brunete,572,2022,5-9
0262,Brunete,559,2023,5-9
0262,Brunete,560,2024,5-9
0278,Buitrago del Lozoya,116,2021,5-9
0278,Buitrago del Lozoya,114,2022,5-9
0278,Buitrago del Lozoya,102,2023,5-9
0278,Buitrago del Lozoya,95,2024,5-9
0284,Bustarviejo,164,2021,5-9
0284,Bustarviejo,137,2022,5-9
0284,Bustarviejo,140,2023,5-9
0284,Bustarviejo,148,2024,5-9
0297,Cabanillas de la Sierra,41,2021,5-9
0297,Cabanillas de la Sierra,49,2022,5-9
0297,Cabanillas de la Sierra,47,2023,5-9
0297,Cabanillas de la Sierra,49,2024,5-9
0301,Cabrera (La),138,2021,5-9
0301,Cabrera (La),152,2022,5-9
0301,Cabrera (La),141,2023,5-9
0301,Cabrera (La),123,2024,5-9
0318,Cadalso de los Vidrios,149,2021,5-9
0318,Cadalso de los Vidrios,147,2022,5-9
0318,Cadalso de los Vidrios,149,2023,5-9
0318,Cadalso de los Vidrios,156,2024,5-9
0323,Camarma de Esteruelas,492,2021,5-9
0323,Camarma de Esteruelas,456,2022,5-9
0323,Camarma de Esteruelas,423,2023,5-9
0323,Camarma de Esteruelas,422,2024,5-9
0339,Campo Real,396,2021,5-9
0339,Campo Real,415,2022,5-9
0339,Campo Real,427,2023,5-9
0339,Campo Real,409,2024,5-9
0344,Canencia,10,2021,5-9
0344,Canencia,13,2022,5-9
0344,Canencia,12,2023,5-9
0344,Canencia,11,2024,5-9
0357,Carabaña,128,2021,5-9
0357,Carabaña,138,2022,5-9
0357,Carabaña,130,2023,5-9
0357,Carabaña,122,2024,5-9
0360,Casarrubuelos,251,2021,5-9
0360,Casarrubuelos,243,2022,5-9
0360,Casarrubuelos,240,2023,5-9
0360,Casarrubuelos,247,2024,5-9
0376,Cenicientos,92,2021,5-9
0376,Cenicientos,85,2022,5-9
0376,Cenicientos,81,2023,5-9
0376,Cenicientos,77,2024,5-9
0382,Cercedilla,327,2021,5-9
0382,Cercedilla,334,2022,5-9
0382,Cercedilla,352,2023,5-9
0382,Cercedilla,321,2024,5-9
0395,Cervera de Buitrago,4,2021,5-9
0395,Cervera de Buitrago,4,2022,5-9
0395,Cervera de Buitrago,4,2023,5-9
0395,Cervera de Buitrago,2,2024,5-9
0513,Chapinería,169,2021,5-9
0513,Chapinería,166,2022,5-9
0513,Chapinería,165,2023,5-9
0513,Chapinería,180,2024,5-9
0528,Chinchón,286,2021,5-9
0528,Chinchón,271,2022,5-9
0528,Chinchón,269,2023,5-9
0528,Chinchón,275,2024,5-9
0409,Ciempozuelos,1392,2021,5-9
0409,Ciempozuelos,1333,2022,5-9
0409,Ciempozuelos,1339,2023,5-9
0409,Ciempozuelos,1301,2024,5-9
0416,Cobeña,561,2021,5-9
0416,Cobeña,562,2022,5-9
0416,Cobeña,546,2023,5-9
0416,Cobeña,508,2024,5-9
0468,Collado Mediano,386,2021,5-9
0468,Collado Mediano,373,2022,5-9
0468,Collado Mediano,362,2023,5-9
0468,Collado Mediano,361,2024,5-9
0474,Collado Villalba,3189,2021,5-9
0474,Collado Villalba,3163,2022,5-9
0474,Collado Villalba,3180,2023,5-9
0474,Collado Villalba,3187,2024,5-9
0455,Colmenar Viejo,3126,2021,5-9
0455,Colmenar Viejo,3195,2022,5-9
0455,Colmenar Viejo,3231,2023,5-9
0455,Colmenar Viejo,3303,2024,5-9
0437,Colmenar de Oreja,422,2021,5-9
0437,Colmenar de Oreja,410,2022,5-9
0437,Colmenar de Oreja,402,2023,5-9
0437,Colmenar de Oreja,397,2024,5-9
0421,Colmenar del Arroyo,108,2021,5-9
0421,Colmenar del Arroyo,104,2022,5-9
0421,Colmenar del Arroyo,90,2023,5-9
0421,Colmenar del Arroyo,97,2024,5-9
0442,Colmenarejo,568,2021,5-9
0442,Colmenarejo,531,2022,5-9
0442,Colmenarejo,479,2023,5-9
0442,Colmenarejo,460,2024,5-9
0480,Corpa,55,2021,5-9
0480,Corpa,61,2022,5-9
0480,Corpa,56,2023,5-9
0480,Corpa,47,2024,5-9
0493,Coslada,3464,2021,5-9
0493,Coslada,3348,2022,5-9
0493,Coslada,3318,2023,5-9
0493,Coslada,3192,2024,5-9
0506,Cubas de la Sagra,511,2021,5-9
0506,Cubas de la Sagra,482,2022,5-9
0506,Cubas de la Sagra,480,2023,5-9
0506,Cubas de la Sagra,469,2024,5-9
0534,Daganzo de Arriba,717,2021,5-9
0534,Daganzo de Arriba,675,2022,5-9
0534,Daganzo de Arriba,598,2023,5-9
0534,Daganzo de Arriba,575,2024,5-9
0549,Escorial (El),790,2021,5-9
0549,Escorial (El),772,2022,5-9
0549,Escorial (El),773,2023,5-9
0549,Escorial (El),742,2024,5-9
0552,Estremera,60,2021,5-9
0552,Estremera,65,2022,5-9
0552,Estremera,54,2023,5-9
0552,Estremera,55,2024,5-9
0565,Fresnedillas de la Oliva,127,2021,5-9
0565,Fresnedillas de la Oliva,112,2022,5-9
0565,Fresnedillas de la Oliva,99,2023,5-9
0565,Fresnedillas de la Oliva,99,2024,5-9
0571,Fresno de Torote,158,2021,5-9
0571,Fresno de Torote,167,2022,5-9
0571,Fresno de Torote,157,2023,5-9
0571,Fresno de Torote,153,2024,5-9
0587,Fuenlabrada,9334,2021,5-9
0587,Fuenlabrada,9089,2022,5-9
0587,Fuenlabrada,8873,2023,5-9
0587,Fuenlabrada,8623,2024,5-9
0590,Fuente el Saz de Jarama,377,2021,5-9
0590,Fuente el Saz de Jarama,385,2022,5-9
0590,Fuente el Saz de Jarama,370,2023,5-9
0590,Fuente el Saz de Jarama,380,2024,5-9
0604,Fuentidueña de Tajo,117,2021,5-9
0604,Fuentidueña de Tajo,109,2022,5-9
0604,Fuentidueña de Tajo,101,2023,5-9
0604,Fuentidueña de Tajo,104,2024,5-9
0611,Galapagar,1926,2021,5-9
0611,Galapagar,1828,2022,5-9
0611,Galapagar,1857,2023,5-9
0611,Galapagar,1846,2024,5-9
0626,Garganta de los Montes,12,2021,5-9
0626,Garganta de los Montes,12,2022,5-9
0626,Garganta de los Montes,14,2023,5-9
0626,Garganta de los Montes,12,2024,5-9
0632,Gargantilla del Lozoya y Pinilla de Buitrago,12,2021,5-9
0632,Gargantilla del Lozoya y Pinilla de Buitrago,10,2022,5-9
0632,Gargantilla del Lozoya y Pinilla de Buitrago,10,2023,5-9
0632,Gargantilla del Lozoya y Pinilla de Buitrago,10,2024,5-9
0647,Gascones,7,2021,5-9
0647,Gascones,7,2022,5-9
0647,Gascones,7,2023,5-9
0647,Gascones,9,2024,5-9
0650,Getafe,9829,2021,5-9
0650,Getafe,9960,2022,5-9
0650,Getafe,10142,2023,5-9
0650,Getafe,10241,2024,5-9
0663,Griñón,567,2021,5-9
0663,Griñón,599,2022,5-9
0663,Griñón,569,2023,5-9
0663,Griñón,534,2024,5-9
0679,Guadalix de la Sierra,363,2021,5-9
0679,Guadalix de la Sierra,352,2022,5-9
0679,Guadalix de la Sierra,343,2023,5-9
0679,Guadalix de la Sierra,345,2024,5-9
0685,Guadarrama,927,2021,5-9
0685,Guadarrama,884,2022,5-9
0685,Guadarrama,865,2023,5-9
0685,Guadarrama,859,2024,5-9
0698,Hiruela (La),2,2021,5-9
0698,Hiruela (La),3,2022,5-9
0698,Hiruela (La),2,2023,5-9
0698,Hiruela (La),3,2024,5-9
0702,Horcajo de la Sierra-Aoslos,10,2021,5-9
0702,Horcajo de la Sierra-Aoslos,11,2022,5-9
0702,Horcajo de la Sierra-Aoslos,11,2023,5-9
0702,Horcajo de la Sierra-Aoslos,9,2024,5-9
0719,Horcajuelo de la Sierra,3,2021,5-9
0719,Horcajuelo de la Sierra,3,2022,5-9
0719,Horcajuelo de la Sierra,2,2023,5-9
0719,Horcajuelo de la Sierra,4,2024,5-9
0724,Hoyo de Manzanares,465,2021,5-9
0724,Hoyo de Manzanares,463,2022,5-9
0724,Hoyo de Manzanares,440,2023,5-9
0724,Hoyo de Manzanares,442,2024,5-9
0730,Humanes de Madrid,1469,2021,5-9
0730,Humanes de Madrid,1353,2022,5-9
0730,Humanes de Madrid,1240,2023,5-9
0730,Humanes de Madrid,1165,2024,5-9
0745,Leganés,9369,2021,5-9
0745,Leganés,9111,2022,5-9
0745,Leganés,8956,2023,5-9
0745,Leganés,8671,2024,5-9
0758,Loeches,571,2021,5-9
0758,Loeches,552,2022,5-9
0758,Loeches,560,2023,5-9
0758,Loeches,556,2024,5-9
0761,Lozoya,11,2021,5-9
0761,Lozoya,14,2022,5-9
0761,Lozoya,17,2023,5-9
0761,Lozoya,17,2024,5-9
9015,Lozoyuela-Navas-Sieteiglesias,80,2021,5-9
9015,Lozoyuela-Navas-Sieteiglesias,72,2022,5-9
9015,Lozoyuela-Navas-Sieteiglesias,70,2023,5-9
9015,Lozoyuela-Navas-Sieteiglesias,62,2024,5-9
0783,Madarcos,3,2021,5-9
0783,Madarcos,1,2022,5-9
0783,Madarcos,1,2023,5-9
0783,Madarcos,1,2024,5-9
0796,Madrid,143168,2021,5-9
0796,Madrid,140055,2022,5-9
0796,Madrid,140109,2023,5-9
0796,Madrid,139780,2024,5-9
0800,Majadahonda,4045,2021,5-9
0800,Majadahonda,3932,2022,5-9
0800,Majadahonda,3850,2023,5-9
0800,Majadahonda,3848,2024,5-9
0822,Manzanares el Real,588,2021,5-9
0822,Manzanares el Real,585,2022,5-9
0822,Manzanares el Real,563,2023,5-9
0822,Manzanares el Real,565,2024,5-9
0838,Meco,964,2021,5-9
0838,Meco,935,2022,5-9
0838,Meco,912,2023,5-9
0838,Meco,887,2024,5-9
0843,Mejorada del Campo,1283,2021,5-9
0843,Mejorada del Campo,1246,2022,5-9
0843,Mejorada del Campo,1261,2023,5-9
0843,Mejorada del Campo,1295,2024,5-9
0856,Miraflores de la Sierra,359,2021,5-9
0856,Miraflores de la Sierra,338,2022,5-9
0856,Miraflores de la Sierra,336,2023,5-9
0856,Miraflores de la Sierra,332,2024,5-9
0869,Molar (El),560,2021,5-9
0869,Molar (El),551,2022,5-9
0869,Molar (El),547,2023,5-9
0869,Molar (El),541,2024,5-9
0875,Molinos (Los),211,2021,5-9
0875,Molinos (Los),186,2022,5-9
0875,Molinos (Los),168,2023,5-9
0875,Molinos (Los),168,2024,5-9
0881,Montejo de la Sierra,13,2021,5-9
0881,Montejo de la Sierra,15,2022,5-9
0881,Montejo de la Sierra,12,2023,5-9
0881,Montejo de la Sierra,10,2024,5-9
0894,Moraleja de Enmedio,347,2021,5-9
0894,Moraleja de Enmedio,327,2022,5-9
0894,Moraleja de Enmedio,320,2023,5-9
0894,Moraleja de Enmedio,312,2024,5-9
0908,Moralzarzal,804,2021,5-9
0908,Moralzarzal,782,2022,5-9
0908,Moralzarzal,748,2023,5-9
0908,Moralzarzal,724,2024,5-9
0915,Morata de Tajuña,438,2021,5-9
0915,Morata de Tajuña,423,2022,5-9
0915,Morata de Tajuña,400,2023,5-9
0915,Morata de Tajuña,408,2024,5-9
0920,Móstoles,10309,2021,5-9
0920,Móstoles,10194,2022,5-9
0920,Móstoles,10152,2023,5-9
0920,Móstoles,10063,2024,5-9
0936,Navacerrada,142,2021,5-9
0936,Navacerrada,132,2022,5-9
0936,Navacerrada,122,2023,5-9
0936,Navacerrada,114,2024,5-9
0941,Navalafuente,96,2021,5-9
0941,Navalafuente,93,2022,5-9
0941,Navalafuente,113,2023,5-9
0941,Navalafuente,115,2024,5-9
0954,Navalagamella,157,2021,5-9
0954,Navalagamella,159,2022,5-9
0954,Navalagamella,167,2023,5-9
0954,Navalagamella,170,2024,5-9
0967,Navalcarnero,2314,2021,5-9
0967,Navalcarnero,2305,2022,5-9
0967,Navalcarnero,2277,2023,5-9
0967,Navalcarnero,2206,2024,5-9
0973,Navarredonda y San Mamés,2,2021,5-9
0973,Navarredonda y San Mamés,2,2022,5-9
0973,Navarredonda y San Mamés,4,2023,5-9
0973,Navarredonda y San Mamés,4,2024,5-9
0992,Navas del Rey,139,2021,5-9
0992,Navas del Rey,147,2022,5-9
0992,Navas del Rey,155,2023,5-9
0992,Navas del Rey,157,2024,5-9
1006,Nuevo Baztán,309,2021,5-9
1006,Nuevo Baztán,317,2022,5-9
1006,Nuevo Baztán,340,2023,5-9
1006,Nuevo Baztán,348,2024,5-9
1013,Olmeda de las Fuentes,23,2021,5-9
1013,Olmeda de las Fuentes,21,2022,5-9
1013,Olmeda de las Fuentes,25,2023,5-9
1013,Olmeda de las Fuentes,25,2024,5-9
1028,Orusco de Tajuña,67,2021,5-9
1028,Orusco de Tajuña,62,2022,5-9
1028,Orusco de Tajuña,64,2023,5-9
1028,Orusco de Tajuña,69,2024,5-9
1049,Paracuellos de Jarama,2543,2021,5-9
1049,Paracuellos de Jarama,2449,2022,5-9
1049,Paracuellos de Jarama,2285,2023,5-9
1049,Paracuellos de Jarama,2122,2024,5-9
1065,Parla,9263,2021,5-9
1065,Parla,8869,2022,5-9
1065,Parla,8682,2023,5-9
1065,Parla,8343,2024,5-9
1071,Patones,19,2021,5-9
