education_center_id;cycle;analysis_year;infant_transitions;max_infant_ii_places;max_enrolled;max_admitted;max_total_students;max_year;target_year_enrolled;estimated_places;applications_submitted;applications_admitted;applications_admitted_corrected;occupancy_rate;demand_ratio;admission_capacity_ratio;admission_efficiency;is_active
28041378;eso;2022-2023;0;0;554;130;554;2020-2021;490;138.5;145;123;123;0.8844765342960289;1.0469314079422383;0.8880866425992779;0.8482758620689655;1
28046959;infantil_i_ciclo;2022-2023;0;0;135;130;135;2021-2022;133;45.0;240;133;133;0.9851851851851852;5.333333333333333;2.9555555555555557;0.5541666666666667;1
28042243;infantil_ii_ciclo;2022-2023;0;0;125;40;125;2020-2021;87;41.666666666666664;28;23;23;0.696;0.672;0.552;0.8214285714285714;1
28042243;primaria;2022-2023;29.0;41.666666666666664;307;4;307;2020-2021;293;51.166666666666664;10;6;35.0;0.9543973941368078;0.19543973941368079;0.6840390879478828;0.6;1
28026638;infantil_i_ciclo;2022-2023;0;0;39;31;39;2023-2024;38;13.0;37;25;25;0.9743589743589743;2.8461538461538463;1.9230769230769231;0.6756756756756757;1
28026638;infantil_ii_ciclo;2022-2023;0;0;93;20;93;2024-2025;78;31.0;41;39;39;0.8387096774193549;1.3225806451612903;1.2580645161290323;0.9512195121951219;1
28026638;primaria;2022-2023;26.0;31.0;160;4;160;2020-2021;142;26.666666666666668;9;4;30.0;0.8875;0.33749999999999997;1.125;0.4444444444444444;1
28047681;infantil_i_ciclo;2022-2023;0;0;54;55;54;2023-2024;53;18.0;57;55;55;0.9814814814814815;3.1666666666666665;3.0555555555555554;0.9649122807017544;1
28004266;infantil_ii_ciclo;2022-2023;0;0;74;24;74;2021-2022;74;24.666666666666668;43;24;24;1.0;1.7432432432432432;0.9729729729729729;0.5581395348837209;1
28004266;primaria;2022-2023;24.666666666666668;24.666666666666668;154;3;154;2024-2025;152;25.666666666666668;26;8;32.66666666666667;0.987012987012987;1.0129870129870129;1.272727272727273;0.3076923076923077;1
28074244;eso;2022-2023;0;0;646;109;646;2023-2024;632;161.5;172;119;119;0.978328173374613;1.065015479876161;0.7368421052631579;0.6918604651162791;1
28023108;infantil_ii_ciclo;2022-2023;0;0;150;52;150;2020-2021;146;50.0;60;41;41;0.9733333333333334;1.2;0.82;0.6833333333333333;1
28023108;primaria;2022-2023;48.666666666666664;50.0;304;3;304;2020-2021;292;50.666666666666664;10;4;52.666666666666664;0.9605263157894737;0.19736842105263158;1.0394736842105263;0.4;1
28070299;infantil_i_ciclo;2022-2023;0;0;42;42;42;2023-2024;37;14.0;57;38;38;0.8809523809523809;4.071428571428571;2.7142857142857144;0.6666666666666666;1
28063994;infantil_ii_ciclo;2022-2023;0;0;116;47;116;2020-2021;85;38.666666666666664;23;23;23;0.7327586206896551;0.5948275862068966;0.5948275862068966;1.0;1
28063994;primaria;2022-2023;28.333333333333332;38.666666666666664;276;6;276;2020-2021;239;46.0;11;11;39.33333333333333;0.8659420289855072;0.2391304347826087;0.8550724637681159;1.0;1
28002191;infantil_ii_ciclo;2022-2023;0;0;145;43;145;2021-2022;144;48.333333333333336;55;45;45;0.993103448275862;1.1379310344827587;0.9310344827586207;0.8181818181818182;1
28002191;primaria;2022-2023;48.0;48.333333333333336;310;0;310;2020-2021;302;51.666666666666664;11;0;48.0;0.9741935483870968;0.21290322580645163;0.9290322580645162;0.0;1
28039773;infantil_ii_ciclo;2022-2023;0;0;69;24;69;2021-2022;66;23.0;24;20;20;0.9565217391304348;1.0434782608695652;0.8695652173913043;0.8333333333333334;1
28039773;primaria;2022-2023;22.0;23.0;191;0;191;2021-2022;169;31.833333333333332;1;1;23.0;0.8848167539267016;0.031413612565445025;0.7225130890052356;1.0;1
28040878;infantil_ii_ciclo;2022-2023;0;0;206;58;206;2020-2021;184;68.66666666666667;69;66;66;0.8932038834951457;1.0048543689320388;0.9611650485436892;0.9565217391304348;1
28040878;primaria;2022-2023;61.333333333333336;68.66666666666667;568;1;568;2020-2021;525;94.66666666666667;17;6;67.33333333333334;0.9242957746478874;0.17957746478873238;0.7112676056338029;0.35294117647058826;1
28063878;infantil_ii_ciclo;2022-2023;0;0;240;76;240;2021-2022;211;80.0;61;54;54;0.8791666666666667;0.7625;0.675;0.8852459016393442;1
28063878;primaria;2022-2023;70.33333333333333;80.0;505;4;505;2023-2024;503;84.16666666666667;24;8;78.33333333333333;0.996039603960396;0.2851485148514851;0.9306930693069306;0.3333333333333333;1
28063878;eso;2022-2023;0;0;190;6;190;2024-2025;44;47.5;4;0;0;0.23157894736842105;0.08421052631578947;0.0;0.0;1
28028416;infantil_ii_ciclo;2022-2023;0;0;140;43;140;2020-2021;127;46.666666666666664;32;32;32;0.9071428571428571;0.6857142857142857;0.6857142857142857;1.0;1
28028416;primaria;2022-2023;42.333333333333336;46.666666666666664;308;1;308;2020-2021;303;51.333333333333336;15;2;44.333333333333336;0.9837662337662337;0.2922077922077922;0.8636363636363636;0.13333333333333333;1
28064305;infantil_i_ciclo;2022-2023;0;0;113;93;113;2021-2022;111;37.666666666666664;125;92;92;0.9823008849557522;3.3185840707964602;2.442477876106195;0.736;1
28065383;infantil_i_ciclo;2022-2023;0;0;90;100;90;2021-2022;81;30.0;88;87;87;0.9;2.933333333333333;2.9;0.9886363636363636;1
28003857;infantil_ii_ciclo;2022-2023;0;0;132;37;132;2020-2021;100;44.0;34;33;33;0.7575757575757576;0.7727272727272727;0.75;0.9705882352941176;1
28003857;primaria;2022-2023;33.333333333333336;44.0;299;0;299;2020-2021;298;49.833333333333336;11;7;40.333333333333336;0.9966555183946488;0.22073578595317725;0.8093645484949833;0.6363636363636364;1
28004552;infantil_ii_ciclo;2022-2023;0;0;48;14;48;2022-2023;48;16.0;14;14;14;1.0;0.875;0.875;1.0;1
28004552;primaria;2022-2023;16.0;16.0;130;6;130;2022-2023;130;21.666666666666668;6;6;22.0;1.0;0.2769230769230769;1.0153846153846153;1.0;1
28038069;infantil_i_ciclo;2022-2023;0;0;39;30;39;2024-2025;0;13.0;0;0;0;0.0;0.0;0.0;0.0;1
28038069;infantil_ii_ciclo;2022-2023;0;0;83;23;83;2020-2021;66;27.666666666666668;21;17;17;0.7951807228915663;0.7590361445783133;0.6144578313253012;0.8095238095238095;1
28038069;primaria;2022-2023;22.0;27.666666666666668;227;8;227;2020-2021;208;37.833333333333336;9;2;24.0;0.9162995594713657;0.23788546255506607;0.6343612334801761;0.2222222222222222;1
28063881;infantil_ii_ciclo;2022-2023;0;0;236;66;236;2020-2021;197;78.66666666666667;52;48;48;0.8347457627118644;0.6610169491525424;0.6101694915254237;0.9230769230769231;1
28063881;primaria;2022-2023;65.66666666666667;78.66666666666667;496;3;496;2021-2022;475;82.66666666666667;16;5;70.66666666666667;0.9576612903225806;0.1935483870967742;0.8548387096774194;0.3125;1
28006135;infantil_ii_ciclo;2022-2023;0;0;65;20;65;2023-2024;63;21.666666666666668;23;22;22;0.9692307692307692;1.0615384615384615;1.0153846153846153;0.9565217391304348;1
28006135;primaria;2022-2023;21.0;21.666666666666668;150;5;150;2023-2024;145;25.0;8;3;24.0;0.9666666666666667;0.32;0.96;0.375;1
28036191;infantil_ii_ciclo;2022-2023;0;0;137;35;137;2020-2021;131;45.666666666666664;34;33;33;0.9562043795620438;0.7445255474452556;0.7226277372262774;0.9705882352941176;1
28036191;primaria;2022-2023;43.666666666666664;45.666666666666664;315;0;315;2020-2021;314;52.5;10;7;50.666666666666664;0.9968253968253968;0.19047619047619047;0.965079365079365;0.7;1
28071024;infantil_i_ciclo;2022-2023;0;0;147;147;147;2021-2022;138;49.0;184;137;137;0.9387755102040817;3.7551020408163267;2.795918367346939;0.7445652173913043;1
28072466;infantil_ii_ciclo;2022-2023;0;0;269;81;269;2020-2021;245;89.66666666666667;71;66;66;0.9107806691449815;0.79182156133829;0.7360594795539033;0.9295774647887324;1
28072466;primaria;2022-2023;81.66666666666667;89.66666666666667;594;6;594;2022-2023;594;99.0;20;6;87.66666666666667;1.0;0.20202020202020202;0.8855218855218856;0.3;1
28038392;infantil_ii_ciclo;2022-2023;0;0;137;37;137;2022-2023;137;45.666666666666664;37;37;37;1.0;0.8102189781021898;0.8102189781021898;1.0;1
28038392;primaria;2022-2023;45.666666666666664;45.666666666666664;315;2;315;2024-2025;301;52.5;5;4;49.666666666666664;0.9555555555555556;0.09523809523809523;0.946031746031746;0.8;1
28042981;eso;2022-2023;0;0;666;159;666;2024-2025;649;166.5;190;143;143;0.9744744744744744;1.1411411411411412;0.8588588588588588;0.7526315789473684;1
28050343;infantil_i_ciclo;2022-2023;0;0;48;31;48;2023-2024;48;16.0;67;38;38;1.0;4.1875;2.375;0.5671641791044776;1
28050343;infantil_ii_ciclo;2022-2023;0;0;110;12;110;2024-2025;88;36.666666666666664;29;18;18;0.8;0.790909090909091;0.49090909090909096;0.6206896551724138;1
28050343;primaria;2022-2023;29.333333333333332;36.666666666666664;288;16;288;2023-2024;286;48.0;23;20;49.33333333333333;0.9930555555555556;0.4791666666666667;1.0277777777777777;0.8695652173913043;1
28039700;eso;2022-2023;0;0;349;71;349;2022-2023;349;87.25;78;71;71;1.0;0.8939828080229226;0.8137535816618912;0.9102564102564102;1
28028404;eso;2022-2023;0;0;336;72;336;2024-2025;322;84.0;72;51;51;0.9583333333333334;0.8571428571428571;0.6071428571428571;0.7083333333333334;1
28073008;infantil_ii_ciclo;2022-2023;0;0;174;46;174;2020-2021;111;58.0;23;23;23;0.6379310344827587;0.39655172413793105;0.39655172413793105;1.0;1
28073008;primaria;2022-2023;37.0;58.0;410;6;410;2022-2023;410;68.33333333333333;8;6;43.0;1.0;0.11707317073170732;0.6292682926829268;0.75;1
28049626;infantil_ii_ciclo;2022-2023;0;0;80;27;80;2020-2021;56;26.666666666666668;21;19;19;0.7;0.7875;0.7125;0.9047619047619048;1
28049626;primaria;2022-2023;18.666666666666668;26.666666666666668;165;0;165;2023-2024;161;27.5;8;6;24.666666666666668;0.9757575757575757;0.2909090909090909;0.896969696969697;0.75;1
28006366;infantil_i_ciclo;2022-2023;0;0;32;31;32;2024-2025;0;10.666666666666666;0;0;0;0.0;0.0;0.0;0.0;1
28006366;infantil_ii_ciclo;2022-2023;0;0;77;25;77;2020-2021;69;25.666666666666668;27;18;18;0.8961038961038961;1.051948051948052;0.7012987012987013;0.6666666666666666;1
28006366;primaria;2022-2023;23.0;25.666666666666668;151;0;151;2021-2022;148;25.166666666666668;9;0;23.0;0.9801324503311258;0.3576158940397351;0.9139072847682119;0.0;1
28064411;infantil_ii_ciclo;2022-2023;0;0;96;29;96;2020-2021;77;32.0;20;18;18;0.8020833333333334;0.625;0.5625;0.9;1
28064411;primaria;2022-2023;25.666666666666668;32.0;276;10;276;2020-2021;265;46.0;11;11;36.66666666666667;0.9601449275362319;0.2391304347826087;0.7971014492753624;1.0;1
28073926;infantil_ii_ciclo;2022-2023;0;0;226;75;226;2020-2021;207;75.33333333333333;100;60;60;0.915929203539823;1.3274336283185841;0.7964601769911505;0.6;1
28073926;primaria;2022-2023;69.0;75.33333333333333;477;0;477;2023-2024;473;79.5;22;0;69.0;0.9916142557651991;0.27672955974842767;0.8679245283018868;0.0;1
28068062;infantil_i_ciclo;2022-2023;0;0;144;139;144;2021-2022;143;48.0;146;139;139;0.9930555555555556;3.0416666666666665;2.8958333333333335;0.952054794520548;1
28047319;infantil_i_ciclo;2022-2023;0;0;63;59;63;2020-2021;52;21.0;51;51;51;0.8253968253968254;2.4285714285714284;2.4285714285714284;1.0;1
28029512;infantil_ii_ciclo;2022-2023;0;0;117;29;117;2024-2025;87;39.0;27;25;25;0.7435897435897436;0.6923076923076923;0.6410256410256411;0.9259259259259259;1
28029512;primaria;2022-2023;29.0;39.0;270;2;270;2021-2022;254;45.0;3;2;31.0;0.9407407407407408;0.06666666666666667;0.6888888888888889;0.6666666666666666;1
28043481;infantil_i_ciclo;2022-2023;0;0;112;98;112;2024-2025;89;37.333333333333336;114;79;79;0.7946428571428571;3.0535714285714284;2.1160714285714284;0.6929824561403509;1
28043481;infantil_ii_ciclo;2022-2023;0;0;55;4;55;2021-2022;18;18.333333333333332;0;0;0;0.32727272727272727;0.0;0.0;0.0;1
28040738;eso;2022-2023;0;0;391;80;391;2024-2025;366;97.75;93;82;82;0.9360613810741688;0.9514066496163683;0.8388746803069054;0.8817204301075269;1
28048403;infantil_ii_ciclo;2022-2023;0;0;133;35;133;2020-2021;102;44.333333333333336;34;31;31;0.7669172932330827;0.7669172932330827;0.6992481203007519;0.9117647058823529;1
28048403;primaria;2022-2023;34.0;44.333333333333336;347;3;347;2020-2021;322;57.833333333333336;17;8;42.0;0.9279538904899135;0.29394812680115273;0.7262247838616714;0.47058823529411764;1
28063921;infantil_ii_ciclo;2022-2023;0;0;80;24;80;2020-2021;71;26.666666666666668;27;26;26;0.8875;1.0125;0.975;0.9629629629629629;1
28063921;primaria;2022-2023;23.666666666666668;26.666666666666668;240;1;240;2020-2021;205;40.0;0;0;23.666666666666668;0.8541666666666666;0.0;0.5916666666666667;0.0;1
28035688;infantil_ii_ciclo;2022-2023;0;0;72;18;72;2020-2021;46;24.0;13;13;13;0.6388888888888888;0.5416666666666666;0.5416666666666666;1.0;1
28035688;primaria;2022-2023;15.333333333333334;24.0;139;4;139;2022-2023;139;23.166666666666668;6;4;19.333333333333336;1.0;0.2589928057553957;0.8345323741007195;0.6666666666666666;1
28043831;infantil_i_ciclo;2022-2023;0;0;114;111;114;2024-2025;111;38.0;147;107;107;0.9736842105263158;3.8684210526315788;2.8157894736842106;0.7278911564625851;1
28005817;infantil_ii_ciclo;2022-2023;0;0;126;31;126;2023-2024;119;42.0;32;30;30;0.9444444444444444;0.7619047619047619;0.7142857142857143;0.9375;1
28005817;primaria;2022-2023;39.666666666666664;42.0;292;10;292;2020-2021;279;48.666666666666664;19;8;47.666666666666664;0.9554794520547946;0.3904109589041096;0.9794520547945206;0.42105263157894735;1
28044021;infantil_i_ciclo;2022-2023;0;0;99;110;99;2024-2025;93;33.0;102;99;99;0.9393939393939394;3.090909090909091;3.0;0.9705882352941176;1
28045131;infantil_i_ciclo;2022-2023;0;0;40;37;40;2023-2024;36;13.333333333333334;42;36;36;0.9;3.15;2.6999999999999997;0.8571428571428571;1
28045131;infantil_ii_ciclo;2022-2023;0;0;52;10;52;2023-2024;48;17.333333333333332;15;15;15;0.9230769230769231;0.8653846153846154;0.8653846153846154;1.0;1
28045131;primaria;2022-2023;16.0;17.333333333333332;202;5;202;2020-2021;168;33.666666666666664;5;5;21.0;0.8316831683168316;0.14851485148514854;0.6237623762376238;1.0;1
28010990;infantil_ii_ciclo;2022-2023;0;0;112;34;112;2020-2021;73;37.333333333333336;26;24;24;0.6517857142857143;0.6964285714285714;0.6428571428571428;0.9230769230769231;1
28010990;primaria;2022-2023;24.333333333333332;37.333333333333336;262;6;262;2021-2022;257;43.666666666666664;12;8;32.33333333333333;0.9809160305343512;0.2748091603053435;0.7404580152671755;0.6666666666666666;1
28043727;infantil_i_ciclo;2022-2023;0;0;79;74;79;2024-2025;46;26.333333333333332;68;39;39;0.5822784810126582;2.5822784810126582;1.4810126582278482;0.5735294117647058;1
28043727;infantil_ii_ciclo;2022-2023;0;0;63;10;63;2020-2021;32;21.0;0;0;0;0.5079365079365079;0.0;0.0;0.0;1
28067860;infantil_i_ciclo;2022-2023;0;0;151;153;151;2021-2022;145;50.333333333333336;172;142;142;0.9602649006622517;3.4172185430463573;2.821192052980132;0.8255813953488372;1
28068050;infantil_i_ciclo;2022-2023;0;0;177;170;177;2022-2023;177;59.0;240;170;170;1.0;4.067796610169491;2.8813559322033897;0.7083333333333334;1
28039384;infantil_ii_ciclo;2022-2023;0;0;150;50;150;2021-2022;141;50.0;71;35;35;0.94;1.42;0.7;0.49295774647887325;1
28039384;primaria;2022-2023;47.0;50.0;306;2;306;2023-2024;277;51.0;18;2;49.0;0.9052287581699346;0.35294117647058826;0.9607843137254902;0.1111111111111111;1
28058548;infantil_ii_ciclo;2022-2023;0;0;53;16;53;2024-2025;44;17.666666666666668;11;11;11;0.8301886792452831;0.6226415094339622;0.6226415094339622;1.0;1
28058548;primaria;2022-2023;14.666666666666666;17.666666666666668;129;1;129;2020-2021;123;21.5;5;5;19.666666666666664;0.9534883720930233;0.23255813953488372;0.9147286821705425;1.0;1
28043612;infantil_i_ciclo;2022-2023;0;0;142;144;142;2024-2025;107;47.333333333333336;154;99;99;0.7535211267605634;3.253521126760563;2.091549295774648;0.6428571428571429;1
28043612;infantil_ii_ciclo;2022-2023;0;0;48;0;48;2020-2021;24;16.0;1;1;1;0.5;0.0625;0.0625;1.0;1
28073011;infantil_ii_ciclo;2022-2023;0;0;53;12;53;2022-2023;53;17.666666666666668;12;12;12;1.0;0.6792452830188679;0.6792452830188679;1.0;1
28073011;primaria;2022-2023;17.666666666666668;17.666666666666668;146;3;146;2020-2021;142;24.333333333333332;4;2;19.666666666666668;0.9726027397260274;0.16438356164383564;0.8082191780821919;0.5;1
28058925;infantil_i_ciclo;2022-2023;0;0;107;121;107;2023-2024;101;35.666666666666664;124;108;108;0.9439252336448598;3.476635514018692;3.0280373831775704;0.8709677419354839;1
28038252;infantil_ii_ciclo;2022-2023;0;0;145;51;145;2020-2021;137;48.333333333333336;35;33;33;0.9448275862068966;0.7241379310344828;0.6827586206896551;0.9428571428571428;1
28038252;primaria;2022-2023;45.666666666666664;48.333333333333336;300;0;300;2020-2021;290;50.0;11;3;48.666666666666664;0.9666666666666667;0.22;0.9733333333333333;0.2727272727272727;1
28081029;infantil_i_ciclo;2022-2023;0;0;116;108;116;2022-2023;116;38.666666666666664;229;108;108;1.0;5.922413793103448;2.793103448275862;0.47161572052401746;1
28026535;infantil_ii_ciclo;2022-2023;0;0;173;51;173;2020-2021;145;57.666666666666664;51;39;39;0.838150289017341;0.8843930635838151;0.6763005780346821;0.7647058823529411;1
28026535;primaria;2022-2023;48.333333333333336;57.666666666666664;409;0;409;2021-2022;408;68.16666666666667;14;3;51.333333333333336;0.9975550122249389;0.20537897310513445;0.7530562347188264;0.21428571428571427;1
28071802;infantil_ii_ciclo;2022-2023;0;0;225;50;225;2020-2021;177;75.0;53;47;47;0.7866666666666666;0.7066666666666667;0.6266666666666667;0.8867924528301887;1
28071802;primaria;2022-2023;59.0;75.0;534;1;534;2022-2023;534;89.0;14;1;60.0;1.0;0.15730337078651685;0.6741573033707865;0.07142857142857142;1
28003523;infantil_ii_ciclo;2022-2023;0;0;139;46;139;2021-2022;137;46.333333333333336;48;42;42;0.9856115107913669;1.0359712230215827;0.9064748201438848;0.875;1
28003523;primaria;2022-2023;45.666666666666664;46.333333333333336;373;7;373;2022-2023;373;62.166666666666664;13;7;52.666666666666664;1.0;0.20911528150134048;0.8471849865951743;0.5384615384615384;1
28038458;infantil_ii_ciclo;2022-2023;0;0;186;57;186;2020-2021;176;62.0;52;52;52;0.946236559139785;0.8387096774193549;0.8387096774193549;1.0;1
28038458;primaria;2022-2023;58.666666666666664;62.0;451;7;451;2020-2021;427;75.16666666666667;17;13;71.66666666666666;0.9467849223946785;0.22616407982261638;0.9534368070953435;0.7647058823529411;1
28064275;infantil_i_ciclo;2022-2023;0;0;114;120;114;2023-2024;114;38.0;135;120;120;1.0;3.5526315789473686;3.1578947368421053;0.8888888888888888;1
28062114;infantil_ii_ciclo;2022-2023;0;0;190;52;190;2023-2024;179;63.333333333333336;59;58;58;0.9421052631578948;0.9315789473684211;0.9157894736842105;0.9830508474576272;1
28062114;primaria;2022-2023;59.666666666666664;63.333333333333336;470;1;470;2020-2021;392;78.33333333333333;8;5;64.66666666666666;0.8340425531914893;0.1021276595744681;0.825531914893617;0.625;1
28039360;infantil_i_ciclo;2022-2023;0;0;41;41;41;2023-2024;39;13.666666666666666;91;40;40;0.9512195121951219;6.658536585365854;2.926829268292683;0.43956043956043955;1
28039360;infantil_ii_ciclo;2022-2023;0;0;75;24;75;2021-2022;57;25.0;22;20;20;0.76;0.88;0.8;0.9090909090909091;1
28039360;primaria;2022-2023;19.0;25.0;142;6;142;2022-2023;142;23.666666666666668;6;6;25.0;1.0;0.2535211267605634;1.056338028169014;1.0;1
28032791;infantil_ii_ciclo;2022-2023;0;0;171;46;171;2024-2025;159;57.0;59;58;58;0.9298245614035088;1.0350877192982457;1.0175438596491229;0.9830508474576272;1
28032791;primaria;2022-2023;53.0;57.0;342;4;342;2020-2021;314;57.0;12;3;56.0;0.9181286549707602;0.21052631578947367;0.9824561403508771;0.25;1
28068372;infantil_i_ciclo;2022-2023;0;0;146;153;146;2024-2025;133;48.666666666666664;173;139;139;0.910958904109589;3.5547945205479454;2.856164383561644;0.8034682080924855;1
28063854;infantil_ii_ciclo;2022-2023;0;0;153;49;153;2020-2021;125;51.0;26;25;25;0.8169934640522876;0.5098039215686274;0.49019607843137253;0.9615384615384616;1
28063854;primaria;2022-2023;41.666666666666664;51.0;324;6;324;2020-2021;324;54.0;10;5;46.666666666666664;1.0;0.18518518518518517;0.8641975308641975;0.5;1
28030393;infantil_ii_ciclo;2022-2023;0;0;63;21;63;2020-2021;59;21.0;14;14;14;0.9365079365079365;0.6666666666666666;0.6666666666666666;1.0;1
28030393;primaria;2022-2023;19.666666666666668;21.0;217;5;217;2020-2021;186;36.166666666666664;6;3;22.666666666666668;0.8571428571428571;0.16589861751152074;0.6267281105990784;0.5;1
28047216;infantil_i_ciclo;2022-2023;0;0;29;34;29;2023-2024;20;9.666666666666666;20;20;20;0.6896551724137931;2.0689655172413794;2.0689655172413794;1.0;1
